query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state
9bc3f69e-9c97-495f-8382-b164db619917,201,0.03,2.074518918991089,0.6861574053764343,0.0555555559694767,True,1.8358579200464584,2.1128040681058704,4594.108938008657,G,40.13563275283481,debt,MORTGAGE,VA
9bc3f69e-9c97-495f-8382-b164db619917,202,0.03,2.072568655014038,0.686277449131012,0.0555555559694767,True,1.8358579200464584,2.171798109618675,4594.108938008657,G,39.682898219343166,debt,MORTGAGE,VA
9bc3f69e-9c97-495f-8382-b164db619917,205,0.03,1.506550669670105,0.7348480224609375,0.06666667014360428,True,6.953992314253282,5.423541705384695,7188.763294088494,F,37.35388010303832,debt,MORTGAGE,TX
9bc3f69e-9c97-495f-8382-b164db619917,214,0.03,2.137876272201538,0.10537207126617432,0.1666666716337204,True,4.0,12.665193071793494,100421.64498726671,B,56.75395668582991,debt,MORTGAGE,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,6,0.03,2.706461191177368,0.018701797351241112,1.6666666935449825e-09,True,0.0042034848781197,29.372517970875705,4267.350482199813,D,57.096456256634966,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,8,0.03,1.8136262893676758,0.2626606822013855,2.4999999848063226e-09,True,0.0627305150039866,31.52008597853469,4132.595973113937,D,53.96318255084756,debt,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,33,0.03,1.6409847736358643,0.2839239835739136,0.1666666716337204,True,5.095096928382981,6.362137373630137,35280.003950256825,G,56.42507460962568,debt,OWN,CA
d52a9aae-5f24-42d2-8eca-528faec4343b,43,0.03,2.6405935287475586,0.04639576002955437,1.6666666935449825e-09,True,0.0001027508889505,8.724498370304772,4724.87718387416,D,57.08642499476275,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,45,0.03,2.1929874420166016,0.019130857661366463,2.4999999848063226e-09,True,1.852315025966052,3.971051843385312,4662.529784165298,D,57.087145259422655,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,52,0.03,2.416538953781128,0.015536472201347351,1.999999943436137e-09,True,0.1414984835076395,43.95897640866003,4120.188362682549,D,56.71077233622447,small_business,OWN,AR
d52a9aae-5f24-42d2-8eca-528faec4343b,70,0.03,2.4209723472595215,0.005044787190854549,1.999999943436137e-09,True,0.0041836092163285,43.86746525645796,4086.348633293987,D,57.09933158120909,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,82,0.03,2.1734707355499268,0.019415337592363358,2.4999999848063226e-09,True,6.1622282907344905,3.609671702594309,4408.550928269208,F,57.09567712985936,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,83,0.03,2.6386990547180176,0.0005851851892657578,1.999999943436137e-09,True,9.999997371280704,2.011310962854714,4228.949056265648,F,57.0991778381089,debt,RENT,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,88,0.03,2.1939890384674072,0.016749387606978416,2.4999999848063226e-09,True,1.7809811149297294,3.863066002953942,4300.362214485472,D,57.08206158228447,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,91,0.03,2.8048222064971924,0.009523537941277027,1.6666666935449825e-09,True,0.0001732621134109,43.99806701728469,4184.650214692673,D,57.086745894414015,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,94,0.03,2.422123432159424,0.003530687652528286,1.999999943436137e-09,True,0.0012364715723869,43.98838271210851,4224.6105029378,D,57.09314614844576,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,96,0.03,2.227646827697754,0.00023039807274471968,2.4999999848063226e-09,True,9.998813231606023,2.0016550648086926,4099.69454404227,F,57.09192428029693,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,98,0.03,2.1722710132598877,0.0014374032616615295,0.1666666716337204,True,5.78474505564597,2.073310804839352,4099.5350113723,F,57.099418085367375,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,99,0.03,2.6386561393737793,0.0006170847336761653,1.999999943436137e-09,True,9.99723053109324,2.000406652510549,4099.69454404227,F,57.09999368017901,debt,RENT,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,103,0.03,2.171220302581787,0.020468788221478462,2.4999999848063226e-09,True,6.106877273949648,3.5550876345563083,5182.027536734753,F,56.82062889353158,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,104,0.03,2.1543896198272705,0.034469280391931534,0.0833333358168602,True,6.06936304064596,2.118573558745301,4424.089421967373,F,54.36857938463838,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,106,0.03,2.2238805294036865,0.011215932667255402,2.4999999848063226e-09,True,9.829947772983322,2.1487576573336487,4136.7630208881565,F,57.09682421996935,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,107,0.03,2.223707437515259,0.011321269907057285,2.4999999848063226e-09,True,9.827553064109065,2.1487576573336487,4136.7630208881565,F,57.07955475795472,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,108,0.03,2.164623975753784,0.025406861677765846,2.4999999848063226e-09,True,6.022856732578985,3.223832580813732,4104.704415610989,F,55.93876868887783,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,109,0.03,2.162848949432373,0.03574973717331886,2.4999999848063226e-09,True,6.016475350118692,4.083664895762232,4097.409901387706,F,55.700578473654325,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,121,0.03,2.2275726795196533,0.0020831285510212183,2.4999999848063226e-09,True,9.99525465018166,2.103635109816145,4114.985337751615,F,57.09997402781956,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,123,0.03,2.158989667892456,0.02657368779182434,0.1666666716337204,True,5.793798477850166,2.263283837095154,4114.658825214027,F,55.22275148689699,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,128,0.03,1.708748698234558,0.04231252893805504,3.3333329430007552e-09,True,0.1008633254556707,3.193488546049947,4922.088845079499,G,56.09158058594871,debt,OWN,CA
d52a9aae-5f24-42d2-8eca-528faec4343b,129,0.03,1.6808173656463623,0.07498802989721298,3.3333329430007552e-09,True,0.0461315037352974,4.473121951320183,4138.578387293022,G,52.68527707786946,debt,OWN,CA
d52a9aae-5f24-42d2-8eca-528faec4343b,160,0.03,2.2275612354278564,0.003256985917687416,2.4999999848063226e-09,True,9.999633474871723,2.172444950432633,4080.5660655660913,F,57.088960734529074,debt,OWN,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,162,0.03,2.63861083984375,0.0014750078553333879,1.999999943436137e-09,True,9.99773172716667,2.055618629559623,4080.5660655660913,F,57.09465309508938,debt,RENT,AK
d52a9aae-5f24-42d2-8eca-528faec4343b,173,0.03,2.586775064468384,0.8648621439933777,1.6666666935449825e-09,True,0.076691821906853,32.015245954623666,4279.4954072237,B,14.931801107678002,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,175,0.03,2.5962371826171875,0.18129396438598633,1.6666666935449825e-09,True,0.2873523553610246,23.576820989620693,4095.818883697075,D,41.1826141586776,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,176,0.03,2.590799570083618,0.18987150490283966,1.6666666935449825e-09,True,0.2873523553610246,23.576820989620693,4289.26571687346,D,39.75787793935567,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,177,0.03,2.1681292057037354,0.23485074937343597,1.999999943436137e-09,True,0.2034870213891138,21.294189918930385,4091.4556982723975,D,41.18623580173372,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,178,0.03,2.162975788116455,0.23682983219623566,1.999999943436137e-09,True,0.4420972348107022,21.294189918930385,4091.4556982723975,D,41.18623580173372,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,185,0.03,2.653714656829834,0.03703387454152107,1.6666666935449825e-09,True,0.0022406350166723,16.023530818650862,4111.847536349252,D,57.09860213760304,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,189,0.03,1.6755913496017456,0.2441485971212387,0.0833333358168602,True,1.829693504275824,4.039409788168209,50579.87218246436,D,56.99168124339953,debt,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,194,0.03,2.193028211593628,0.017911396920681,2.4999999848063226e-09,True,1.810083297567863,4.00519889130274,4090.5663871929983,D,57.0068365708123,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,201,0.03,2.6554877758026123,0.03209501504898071,1.6666666935449825e-09,True,0.2083109767023798,19.02556926418785,4110.999122038614,D,56.5676824971424,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,203,0.03,2.2536942958831787,0.04246234521269798,1.999999943436137e-09,True,0.1338832402811198,19.26325047836758,4088.262372851431,D,57.09240290836861,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,218,0.03,2.7998032569885254,0.012555882334709167,1.6666666935449825e-09,True,0.0002402210594032,43.37547860553517,4082.388040395411,D,57.083235684580494,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,219,0.03,2.7973906993865967,0.013223434798419476,1.6666666935449825e-09,True,0.0002402210594032,43.37547860553517,4082.388040395411,D,56.64765683894424,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,220,0.03,2.9934844970703125,0.005865452345460653,1.6666666935449825e-09,True,0.0012934419203236,2.6362810253420186,4167.925736967048,B,57.0842036407312,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,223,0.03,2.8029117584228516,0.011819280683994293,1.6666666935449825e-09,True,0.0033214719465165,43.93828632486344,4084.691385497352,D,56.8391923576836,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,225,0.03,2.4190568923950195,0.005456548184156418,1.999999943436137e-09,True,0.0033105464012478,43.8757397265861,4085.7370133792274,D,56.7859214801252,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,227,0.03,1.9476090669631958,0.11743823438882828,2.4999999848063226e-09,True,0.0085186686355056,43.8701426012295,4091.6025609460617,D,54.87518254172238,debt,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,229,0.03,2.614445209503174,0.12867820262908936,1.6666666935449825e-09,True,1.9137341627380264,17.45348999390251,4107.1058943109565,D,54.69214402095568,educational,RENT,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,230,0.03,2.234708070755005,0.05016860365867615,1.999999943436137e-09,True,0.2714084472704752,16.9495440679972,4107.568227302515,D,55.95419249089899,educational,OWN,NE
d52a9aae-5f24-42d2-8eca-528faec4343b,231,0.03,2.2247776985168457,0.13557220995426178,1.999999943436137e-09,True,1.8288660388138605,19.64524289578331,4087.0885925838006,D,57.09350641290816,educational,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,8,0.03,2.2284748554229736,0.014421001076698303,0.25,True,0.002752785671336,2.452518449505103,4261.320697294153,C,56.19571854086605,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,9,0.03,2.2279200553894043,0.019376805052161217,0.25,True,0.1354994013613563,2.452518449505103,4261.320697294153,C,56.19571854086605,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,14,0.03,2.8198955059051514,0.0004385426873341203,0.1666666716337204,True,0.0036356089816158,43.99993497930088,4102.331400619004,B,57.09970508063181,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,16,0.03,2.7925877571105957,0.04104304686188698,1.999999943436137e-09,True,0.9970879758921156,40.79078722107603,4096.494088298073,B,57.09973685847,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,17,0.03,2.651414394378662,0.02561088465154171,0.1666666716337204,True,0.0028909987538224,10.408828589841333,4102.325695662013,B,57.099705436959205,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,19,0.03,2.6456260681152344,0.0007845572545193136,0.20000000298023224,True,0.0075249867100488,2.0232673214808123,4087.2169094721175,B,57.09988862562479,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,24,0.03,2.645550012588501,0.006001375615596771,0.20000000298023224,True,0.0011907667391111,2.8438892518975334,4081.48834880304,B,57.09987123420308,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,25,0.03,3.004664659500122,0.0008602117304690182,0.1428571492433548,True,2.2394381311468745e-05,10.15996843297575,4087.5511093577534,B,57.09994196402545,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,27,0.03,2.235827922821045,0.007122626528143883,0.25,True,0.0011907667391111,2.8438892518975334,4081.48834880304,C,57.09962116632191,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,33,0.03,2.178326368331909,0.09905777126550674,0.0833333358168602,True,0.9682809590302376,3.0,16326.33353074108,D,49.99854007957045,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,43,0.03,2.645657539367676,0.00039350721635855734,0.20000000298023224,True,2.8424002940889703e-06,2.009421952106122,4080.5998593376166,B,57.099930889948574,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,50,0.03,3.0042972564697266,0.002885386347770691,0.1428571492433548,True,0.0020910554387967,9.88817909153169,4185.588287446532,B,57.099894036708655,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,51,0.03,2.9972140789031982,0.01839989237487316,0.1428571492433548,True,0.0413070927143552,10.949397585431386,4185.34972293914,B,55.70350523237546,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,61,0.03,2.163633346557617,0.2999899685382843,0.13333334028720856,True,0.1019284453448298,17.377590499101824,16418.40558893514,B,43.64198572591592,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,71,0.03,2.81306791305542,0.009111794643104076,0.1666666716337204,True,0.0105996148155025,43.16685945245167,4083.6113105999234,D,57.09997422325559,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,72,0.03,2.2760088443756104,0.05279862880706787,0.20000000298023224,True,0.0107274569455976,20.955472760317456,15484.779461219405,C,57.06526279309742,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,73,0.03,1.9779120683670044,0.073890320956707,0.1666666716337204,True,0.4209662495732466,43.2868513845949,4086.9751315917465,C,57.09314819206056,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,84,0.03,2.2341384887695312,0.00843923818320036,0.25,True,0.0111571082831798,2.824840938805645,13775.572611331154,C,56.89939098409215,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,89,0.03,2.4335744380950928,0.07441183924674988,0.06666667014360428,True,1.0469088614948303,43.980264721867066,4687.681400135818,B,56.588423750718704,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,90,0.03,2.6544501781463623,0.012678042985498905,0.1666666716337204,True,1.576488774132634e-05,12.121709491475029,4090.589270779257,B,57.09967359136709,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,94,0.03,1.6012812852859497,0.1257554441690445,0.2777777910232544,True,0.0165385475620859,2.722681801290314,16438.185198109088,C,43.58129819964932,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,96,0.03,2.6505956649780273,0.02855546772480011,0.1666666716337204,True,0.0154535007333044,10.002819121174367,4194.308618345342,B,57.0786104861836,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,98,0.03,3.004152297973633,0.0029407416004687548,0.1428571492433548,True,0.0036492720694041,9.87826456688264,4128.478424275852,B,57.07915962722167,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,105,0.03,2.8198962211608887,0.00029714536503888667,0.1666666716337204,True,0.0004432523317612,43.99963088047883,4082.571882702102,B,57.098423548568746,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,117,0.03,2.4226062297821045,0.12230163812637329,1.999999943436137e-09,True,1.0000619795837875,42.61424867991467,13500.18205916768,D,56.839906780329855,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,125,0.03,2.291646718978882,0.03975085914134979,0.20000000298023224,True,0.0014530293128928,24.58524024343745,4087.696909250825,C,56.78888491375018,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,131,0.03,1.8481829166412354,0.1256340593099594,0.1666666716337204,True,0.0037548511437788,31.52267337859587,5041.890377846365,C,55.88159709920136,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,142,0.03,2.232931137084961,0.01201800536364317,0.25,True,0.0011351372152641,3.0241723321791025,4430.740652333871,C,56.74671591790975,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,145,0.03,1.7278938293457031,0.04886193946003914,0.2222222238779068,True,0.0197159191153265,3.150064191783604,17094.761308001045,C,56.74671591790975,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,156,0.03,2.8196280002593994,0.0009829524205997586,0.1666666716337204,True,0.0180373978106907,43.98054385517455,4101.68108453448,B,57.09090595649906,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,159,0.03,2.4239187240600586,0.07154891639947891,0.13333334028720856,True,0.843332697914461,43.66915559657776,16319.999022413873,C,55.68227574406788,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,161,0.03,2.645556926727295,0.0014562610303983092,0.20000000298023224,True,0.0084515856068628,2.1285970021910288,4085.4243929238,B,57.09343944642191,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,167,0.03,2.6266491413116455,0.4527193009853363,1.6666666935449825e-09,True,1.007279249795911,39.09129709774196,11871.367096979691,D,24.998006408278407,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,169,0.03,1.7026063203811646,0.35536351799964905,0.0833333358168602,True,1.007279249795911,39.08109153113719,12022.774926104754,C,24.998006408278407,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,170,0.03,1.4700610637664795,0.32771509885787964,0.1111111119389534,True,0.2035311254103592,4.34880420846128,6731.1950643361415,C,24.509590036576668,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,171,0.03,2.8145387172698975,0.006674653384834528,0.1666666716337204,True,9.095288360613362e-05,43.345665475305175,4086.818362248124,D,57.0974486970908,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,179,0.03,2.2802011966705322,0.358699768781662,1.999999943436137e-09,True,1.0253536592183354,42.7295517263876,5966.732931825487,D,33.15308837137552,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,182,0.03,2.773693084716797,0.045651644468307495,0.0555555559694767,True,0.9928029848150548,38.29284741352768,9892.773687880856,B,57.05415813081136,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,184,0.03,2.438276529312134,0.013378688134253025,0.20000000298023224,True,0.0020000941333173,43.89270885200818,4088.209150228299,C,57.05415813081136,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,186,0.03,2.6507568359375,0.02823314070701599,0.1666666716337204,True,0.0346777024343003,10.06099516336366,16093.854720075076,B,57.09968655081982,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,187,0.03,3.004528284072876,0.0018712111050263047,0.1428571492433548,True,0.000630963851469,10.06099516336366,4080.1173433714366,B,57.09968655081982,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,188,0.03,3.0034568309783936,0.0037548858672380447,0.1428571492433548,True,0.000630963851469,10.06099516336366,4080.1173433714366,B,56.924310920995744,small_business,OWN,NE
94c807c6-8100-472e-8403-346018b122d7,189,0.03,2.64556884765625,0.0013450104743242264,0.20000000298023224,True,6.041518132991492e-05,2.114380636428943,4082.1212625516414,B,57.09021489178628,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,196,0.03,2.596118927001953,0.052106183022260666,0.13333334028720856,True,0.6510278094941244,2.381556309282086,13651.537083196055,D,49.78820188787368,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,201,0.03,1.6963350772857666,0.061746153980493546,0.3333333432674408,True,0.010165268476813,3.7768680430801327,4099.627974963145,C,53.6857489654099,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,202,0.03,2.816413164138794,0.0013800162123516202,0.1666666716337204,True,0.0001823401072841,43.612988660277445,4118.759774189276,D,57.05086493559121,educational,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,206,0.03,2.8096704483032227,0.022578567266464233,0.1111111119389534,True,0.9576459906384194,43.51769845837254,4277.811852411998,B,56.40518044366736,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,208,0.03,2.63411808013916,0.03385157883167267,0.06666667014360428,True,0.9919259822825748,3.420289834432623,4117.6218267925815,B,55.70912780121605,small_business,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,209,0.03,2.431844472885132,0.03170448914170265,0.20000000298023224,True,0.3830790268922002,43.30945360732949,4838.420078792488,B,57.09985661183256,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,224,0.03,2.2980268001556396,0.03782641515135765,0.20000000298023224,True,0.0825660765275243,28.77218615297041,4202.7903266176345,D,54.508629763753504,purchase,RENT,NE
94c807c6-8100-472e-8403-346018b122d7,232,0.03,3.000955104827881,0.014600743539631367,0.1428571492433548,True,0.0155445905005775,6.569290921161103,4328.92684131504,B,57.09641559986288,small_business,OWN,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,6,0.05,2.470562219619751,1.1163908243179321,1.6666666935449825e-09,True,0.7257469718205654,5.439393761172925,4097.304834855578,G,8.634685716456673,small_business,MORTGAGE,FL
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,12,0.05,2.5994362831115723,0.018757769837975502,1.6666666935449825e-09,True,0.1481709429328246,5.174913723188535,4081.2172207757417,B,57.08762135306687,educational,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,13,0.05,2.5910754203796387,0.010015640407800674,0.0555555559694767,True,0.1481709429328246,15.15338788222858,4081.2172207757417,B,57.08762135306687,educational,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,26,0.05,1.7282320261001587,0.43807730078697205,0.0833333358168602,True,0.046516226360922,36.076004336937416,60000.0,C,56.810907875831546,purchase,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,64,0.05,1.7203285694122314,1.4174340963363647,0.20000000298023224,True,0.0437779689049571,34.58423052232904,4080.055098829451,G,57.09957031800395,purchase,RENT,FL
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,68,0.05,2.1874639987945557,0.017047831788659096,1.999999943436137e-09,True,0.2044449615152188,2.5055089548149403,4215.876619529816,D,57.09988992507513,purchase,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,74,0.05,2.5686168670654297,0.6021153330802917,1.6666666935449825e-09,True,0.0200506592521771,43.95738164084348,54163.45484600545,B,13.27276727906294,small_business,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,78,0.05,2.955535650253296,0.019217340275645256,1.4285713723083404e-09,True,0.0883481000729011,7.600920282011983,4330.566635262001,B,56.93805271743913,small_business,OWN,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,79,0.05,2.5737104415893555,0.09639909118413925,1.6666666935449825e-09,True,0.4119532472363952,6.521118343583629,66595.7813016186,B,53.31017342439319,small_business,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,80,0.05,2.6890501976013184,0.0005911342450417578,1.6666666935449825e-09,True,0.0091575371601599,43.989765680482,4080.478309631658,B,57.09084288812567,small_business,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,84,0.05,2.95424222946167,0.02036086842417717,1.4285713723083404e-09,True,0.057636740256505,9.958223850765496,4080.478722547037,B,57.09179570918743,small_business,OWN,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,95,0.05,2.6064696311950684,0.0007908403058536351,1.6666666935449825e-09,True,0.0005960200155627,2.745467506675382,4081.7528523933593,D,57.09871616059351,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,97,0.05,2.5881001949310303,0.046581435948610306,1.6666666935449825e-09,True,0.0552142683696117,2.745467506675382,4081.7528523933593,D,53.83807681817798,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,131,0.05,2.5805137157440186,0.05915383622050285,1.6666666935449825e-09,True,0.0170290953120347,2.405789536137618,4296.984616945605,D,52.11116034501387,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,134,0.05,2.172795295715332,0.05843493342399597,1.999999943436137e-09,True,0.0770973578136107,2.055592275041506,59982.890096706586,D,54.39372125941098,purchase,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,142,0.05,2.576632022857666,0.016383344307541847,0.13333334028720856,True,2.158447744168819,14.114111976482551,4083.780639664655,D,57.0997060032323,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,153,0.05,2.5521647930145264,0.6042560935020447,1.6666666935449825e-09,True,0.0036689613978492,2.4960344918240702,4084.434216857495,G,46.03895259442864,small_business,OWN,FL
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,157,0.05,2.067610263824463,0.1786602884531021,0.20000000298023224,True,0.0051877010117605,14.710295092432643,4085.758839571709,G,37.35865051638539,purchase,OWN,FL
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,171,0.05,2.601719617843628,0.009204529225826263,1.6666666935449825e-09,True,0.018133930966228,2.9523450752110847,4080.2390504069326,D,56.37538878865713,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,172,0.05,2.5916504859924316,0.012990976683795452,1.999999943436137e-09,True,0.0237984351815443,14.046634287140703,4082.45651902085,D,56.96777660861362,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,183,0.05,2.961560010910034,0.004806657787412405,1.4285713723083404e-09,True,0.0154917647317738,4.625849486598529,4087.6672552813648,B,57.09989706201227,educational,OWN,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,197,0.05,1.6690539121627808,0.39302515983581543,0.25,True,4.320456607626351,29.861898495196183,19741.28568391681,C,56.88922230360143,purchase,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,209,0.05,2.6891565322875977,0.0005879180389456451,1.6666666935449825e-09,True,0.0040481394177613,43.99814188294359,4084.56626124478,B,57.09020789348458,small_business,RENT,NE
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,218,0.05,2.116208076477051,0.12854890525341034,2.4999999848063226e-09,True,0.3927969349566258,13.126111504587865,4084.097420825192,C,48.729165113666994,educational,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,220,0.05,2.5775973796844482,0.01665165089070797,1.999999943436137e-09,True,1.9004035998046616,14.042603688889248,4080.201676176462,D,57.09880009716595,small_business,RENT,ID
b6c52e31-dca6-4ac0-99c7-2d260cf802b6,223,0.05,2.1741297245025635,0.038543105125427246,1.999999943436137e-09,True,4.9317835632001206e-06,4.170570845076833,4350.853061898179,D,55.367489827297646,purchase,RENT,ID
180e6ef5-a62b-4beb-8450-e2c4fecdb257,0,0.05,2.719329357147217,0.0009593233116902411,1.6666666935449825e-09,True,9.999804487024996,43.9840055628069,4080.728154091005,E,57.09045037287928,purchase,OTHER,UT
180e6ef5-a62b-4beb-8450-e2c4fecdb257,24,0.05,2.1721105575561523,0.07130318135023117,0.06666667014360428,True,1.0262208899369891,11.702018189136965,4621.623195408012,F,56.91935542381716,educational,MORTGAGE,NE
180e6ef5-a62b-4beb-8450-e2c4fecdb257,30,0.05,2.7194511890411377,0.0008466931176371872,1.6666666935449825e-09,True,9.99967780105298,43.99933340327758,4080.9963012278577,E,57.094742449910456,purchase,OTHER,UT
