selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
weighted_sum_prox_heavy,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,42,0.9926556348800659,0.43669751286506653,0.1666666716337204
pareto_knee,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,115,0.9952360987663269,0.4361608326435089,0.1666666716337204
pareto_lex,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,104,2.264150857925415,0.3592322766780853,0.0833333358168602
random,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,139,2.2640485763549805,0.3593403995037079,0.0833333358168602
min_proximity,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,198,0.9850285053253174,0.029315097257494926,9.99999993922529e-09
min_geo,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,111,1.7680230140686035,2.000864697038196e-06,3.3333329430007552e-09
weighted_sum_equal,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,56,1.0610874891281128,3.745321009773761e-06,4.999999969612645e-09
weighted_sum_prox_heavy,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,56,1.0610874891281128,3.745321009773761e-06,4.999999969612645e-09
pareto_knee,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,109,1.0610867738723755,4.450414508028189e-06,4.999999969612645e-09
pareto_lex,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,111,1.7680230140686035,2.000864697038196e-06,3.3333329430007552e-09
random,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,22,1.7657727003097534,0.007370681967586279,3.3333329430007552e-09
min_proximity,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,168,0.7365421056747437,0.04756265506148338,0.1666666716337204
min_geo,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,159,1.093723177909851,1.0045683893622481e-06,4.999999969612645e-09
weighted_sum_equal,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,60,0.9044688940048218,0.00024152126570697874,4.999999969612645e-09
weighted_sum_prox_heavy,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,60,0.9044688940048218,0.00024152126570697874,4.999999969612645e-09
