selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
weighted_sum_equal,f86a885d-7498-476e-912a-b07df2785512,0.07,231,2.5209062099456787,0.711353063583374,0.1350877285003662
weighted_sum_prox_heavy,f86a885d-7498-476e-912a-b07df2785512,0.07,168,1.5387376546859741,0.950420618057251,0.49967947602272034
pareto_knee,f86a885d-7498-476e-912a-b07df2785512,0.07,165,2.004471778869629,0.8408911824226379,0.26037314534187317
pareto_lex,f86a885d-7498-476e-912a-b07df2785512,0.07,126,2.435654640197754,0.6131019592285156,0.3061002194881439
random,f86a885d-7498-476e-912a-b07df2785512,0.07,154,2.257512092590332,1.2029621601104736,0.368440717458725
min_proximity,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,4,0.8458507061004639,0.6163553595542908,0.5151515603065491
min_geo,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,150,1.6229910850524902,0.2678682208061218,0.3075757622718811
weighted_sum_equal,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,156,1.3412375450134277,0.3652997314929962,0.2685185372829437
weighted_sum_prox_heavy,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,4,0.8458507061004639,0.6163553595542908,0.5151515603065491
pareto_knee,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,156,1.3412375450134277,0.3652997314929962,0.2685185372829437
pareto_lex,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,150,1.6229910850524902,0.2678682208061218,0.3075757622718811
random,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,6,1.3378653526306152,0.6595030426979065,0.35653236508369446
min_proximity,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,109,1.4814717769622803,1.1152712106704712,0.7145910263061523
min_geo,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,144,1.7608166933059692,0.990549623966217,0.752136766910553
weighted_sum_equal,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,139,1.7113903760910034,1.0599509477615356,0.5179486870765686
weighted_sum_prox_heavy,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,188,1.494105577468872,1.1131799221038818,0.5786325335502625
pareto_knee,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,139,1.7113903760910034,1.0599509477615356,0.5179486870765686
pareto_lex,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,144,1.7608166933059692,0.990549623966217,0.752136766910553
random,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,143,2.040316104888916,1.2281465530395508,0.6164044737815857
min_proximity,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,104,1.208004355430603,1.2107300758361816,0.7259259223937988
min_geo,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,14,1.7761255502700806,1.0935488939285278,0.637057363986969
weighted_sum_equal,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,234,2.018465518951416,1.197099208831787,0.3272283375263214
weighted_sum_prox_heavy,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,104,1.208004355430603,1.2107300758361816,0.7259259223937988
pareto_knee,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,234,2.018465518951416,1.197099208831787,0.3272283375263214
pareto_lex,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,14,1.7761255502700806,1.0935488939285278,0.637057363986969
random,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,50,2.3380422592163086,1.4459208250045776,0.34958720207214355
min_proximity,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,49,1.334906816482544,1.0942248106002808,0.6189814805984497
