selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
pareto_knee,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,61,0.28900906443595886,0.17697428166866302,0.0833333358168602
pareto_lex,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,4,0.6508541107177734,0.14274990558624268,0.2222222238779068
random,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,13,0.45237329602241516,0.15440434217453003,0.13333334028720856
min_proximity,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,46,0.435310959815979,0.28870442509651184,0.1111111119389534
min_geo,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,19,0.8769900798797607,0.19507694244384766,0.2777777910232544
weighted_sum_equal,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,56,0.6502636075019836,0.21645641326904297,3.3333329430007552e-09
weighted_sum_prox_heavy,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,46,0.435310959815979,0.28870442509651184,0.1111111119389534
pareto_knee,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,65,0.4943181872367859,0.26259586215019226,0.0833333358168602
pareto_lex,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,19,0.8769900798797607,0.19507694244384766,0.2777777910232544
random,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,86,0.8019706606864929,0.25121307373046875,0.4777778089046478
min_proximity,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,25,0.32603809237480164,0.2664935290813446,0.3055555820465088
min_geo,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,50,0.5181195735931396,0.20099729299545288,0.1944444626569748
weighted_sum_equal,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,26,0.34445104002952576,0.24140851199626923,0.1666666716337204
weighted_sum_prox_heavy,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,26,0.34445104002952576,0.24140851199626923,0.1666666716337204
pareto_knee,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,15,0.49546781182289124,0.20479519665241241,0.1944444626569748
